receiptNumber,totalAmount,paymentMethod,status,createdAt,customerId,cashierId,items.0.productId,items.0.batchNumber,items.0.quantity,items.0.price,items.0.costPrice,items.1.productId,items.1.batchNumber,items.1.quantity,items.1.price,items.1.costPrice,items.2.productId,items.2.batchNumber,items.2.quantity,items.2.price,items.2.costPrice,items.3.productId,items.3.batchNumber,items.3.quantity,items.3.price,items.3.costPrice,items.4.productId,items.4.batchNumber,items.4.quantity,items.4.price,items.4.costPrice
REC-20251214-10750,1528.10,Online,completed,2025-12-14T08:55:47.396Z,69f6f37778e1596ba7c95e1e,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,,,,,,,,,,
REC-20251214-10751,1232.77,Card,completed,2025-12-14T15:25:32.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,,,,,,,,,,,,,,,
REC-20251214-10752,986.06,Online,completed,2025-12-14T07:20:36.396Z,69f6f37778e1596ba7c95e18,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,,,,,,,,,,,,,,,,,,,,
REC-20251214-10753,4832.62,Online,completed,2025-12-14T15:14:20.396Z,69f6f37778e1596ba7c95e00,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,3eb562f9a356dd1f95c0b2e5,B20263687,3,242.16,193.73,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,ee0beab30c8bb73e1a629812,B20268641,3,621.38,497.1
REC-20251214-10754,933.95,Online,completed,2025-12-14T15:08:21.396Z,,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,3eb562f9a356dd1f95c0b2e5,B20263687,3,242.16,193.73,,,,,,,,,,,,,,,
REC-20251214-10755,1641.37,Cash,completed,2025-12-14T09:11:25.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,,,,,,,,,,,,,,,
REC-20251214-10756,439.38,Online,completed,2025-12-14T08:24:59.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,,,,,,,,,,,
REC-20251214-10757,6524.19,Card,completed,2025-12-14T09:03:00.396Z,69f6f37778e1596ba7c95e21,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,82b588bca468babb2768aeab,B20264605,2,481.81,385.45
REC-20251214-10758,2114.67,Cash,completed,2025-12-14T07:45:15.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,,,,,
REC-20251214-10759,3022.34,Card,completed,2025-12-14T08:26:00.396Z,69f6f37778e1596ba7c95e02,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,23fff3753ae81ad1a904efa6,B20266129,1,216.64,173.31,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64
REC-20251214-10760,2923.26,Online,completed,2025-12-14T09:16:19.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,9597f195fe9470313e8f380c,B20267181,1,99.55,79.64,,,,,,,,,,
REC-20251214-10761,198.04,Card,completed,2025-12-14T04:41:45.396Z,,PLACEHOLDER_CASHIER_ID,b5decbaca4947386a855bb24,B20267049,1,198.04,158.43,,,,,,,,,,,,,,,,,,,,
REC-20251214-10762,4597.81,Card,completed,2025-12-14T11:19:27.396Z,69f6f37778e1596ba7c95e21,PLACEHOLDER_CASHIER_ID,3fdbbe053491e0287ba3453d,B20267019,2,548.65,438.92,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,,,,,
REC-20251214-10763,1951.20,Online,completed,2025-12-14T04:55:58.396Z,,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,0d9039ea6418a628e362dba3,B20263577,1,539.98,431.98,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,,,,,,,,,,
REC-20251214-10764,3283.68,Cash,completed,2025-12-14T14:03:24.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,9597f195fe9470313e8f380c,B20267181,3,99.55,79.64,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42
REC-20251214-10765,3536.16,Cash,completed,2025-12-14T06:57:05.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,,,,,,,,,,
REC-20251214-10766,2045.71,Card,completed,2025-12-14T13:15:35.396Z,69f6f37778e1596ba7c95e22,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,a42b0bf5a343277b1818fc29,B20269522,1,435.42,348.34,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,,,,,
REC-20251214-10767,852.54,Card,completed,2025-12-14T03:06:17.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,,,,,,,,,,,,,,,
REC-20251214-10768,3096.15,Card,completed,2025-12-14T12:10:15.396Z,,PLACEHOLDER_CASHIER_ID,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,9994fbff0b061fcd965261bc,B20266591,1,279.41,223.53,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75
REC-20251214-10769,2596.76,Card,completed,2025-12-14T05:40:50.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,334c54051d6a41ef62d99177,B20266462,2,501.4,401.12,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,40195178dfb430c5b44a7e6a,B20265805,3,377.6,302.08,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75
REC-20251214-10770,2748.81,Online,completed,2025-12-14T03:42:56.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,,,,,,,,,,
REC-20251214-10771,3065.67,Card,completed,2025-12-14T04:01:25.396Z,,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,aaca8fc703b594654250c947,B20263854,2,548.42,438.74,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,,,,,,,,,,
REC-20251214-10772,844.60,Card,completed,2025-12-14T10:09:13.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,3bdb46aea63e0ab2cb8ac91d,B20265200,2,251.1,200.88,,,,,,,,,,
REC-20251214-10773,2382.65,Online,completed,2025-12-14T07:23:01.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,971ee2fe9dde8e7b4668ebf1,B20269590,3,252.1,201.68,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,085e5274131972e08df79438,B20266214,2,215.43,172.34
REC-20251214-10774,767.64,Online,completed,2025-12-14T10:34:21.396Z,69f6f37778e1596ba7c95e05,PLACEHOLDER_CASHIER_ID,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,,,,,,,,,,,,,,,,,,,,
REC-20251214-10775,3134.10,Cash,completed,2025-12-14T10:38:44.396Z,69f6f37778e1596ba7c95e19,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,40195178dfb430c5b44a7e6a,B20265805,2,377.6,302.08,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9
REC-20251215-10776,391.88,Online,completed,2025-12-15T11:37:04.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,,,,,,,,,,,,,,,,,,,,
REC-20251215-10777,1144.47,Card,completed,2025-12-15T06:30:16.396Z,69f6f37778e1596ba7c95e13,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,3,381.49,305.19,,,,,,,,,,,,,,,,,,,,
REC-20251215-10778,994.73,Cash,completed,2025-12-15T05:42:05.396Z,,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,,,,,,,,,,,,,,,
REC-20251215-10779,3864.65,Online,completed,2025-12-15T04:22:33.396Z,,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,1d7efaf59a4d4d5ec33baeac,B20269891,2,432.21,345.77,,,,,
REC-20251215-10780,2965.20,Card,completed,2025-12-15T08:09:17.396Z,69f6f37778e1596ba7c95e18,PLACEHOLDER_CASHIER_ID,c3b86cd2b2a17e592eaf725d,B20261491,2,585.88,468.7,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,,,,,,,,,,
REC-20251215-10781,2695.96,Online,completed,2025-12-15T15:21:04.396Z,69f6f37778e1596ba7c95e25,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,0f4b531cbab441350914884a,B20261742,2,341.13,272.9,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53
REC-20251215-10782,1000.24,Online,completed,2025-12-15T04:35:43.396Z,69f6f37778e1596ba7c95e21,PLACEHOLDER_CASHIER_ID,78ca2a629b67bf68c56178a5,B20261111,1,161.29,129.03,971ee2fe9dde8e7b4668ebf1,B20269590,1,252.1,201.68,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,,,,,,,,,,
REC-20251215-10783,2958.30,Cash,completed,2025-12-15T09:24:12.396Z,69f6f37778e1596ba7c95dff,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,40195178dfb430c5b44a7e6a,B20265805,3,377.6,302.08,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,,,,,
REC-20251215-10784,2891.77,Online,completed,2025-12-15T14:03:02.396Z,69f6f37778e1596ba7c95e07,PLACEHOLDER_CASHIER_ID,aaca8fc703b594654250c947,B20263854,2,548.42,438.74,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,9597f195fe9470313e8f380c,B20267181,1,99.55,79.64,9597f195fe9470313e8f380c,B20267181,1,99.55,79.64
REC-20251215-10785,4418.22,Card,completed,2025-12-15T12:33:30.396Z,,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,,,,,
REC-20251215-10786,884.14,Cash,completed,2025-12-15T07:17:34.396Z,69f6f37778e1596ba7c95e24,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,b5decbaca4947386a855bb24,B20267049,3,198.04,158.43,,,,,,,,,,,,,,,
REC-20251215-10787,932.85,Online,completed,2025-12-15T12:44:49.396Z,,PLACEHOLDER_CASHIER_ID,046b2a17349c4ed0e71ab47e,B20265976,1,47.96,38.37,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,,,,,,,,,,
REC-20251215-10788,3607.26,Online,completed,2025-12-15T03:29:11.396Z,,PLACEHOLDER_CASHIER_ID,1e09581578adf6bdeb94eb77,B20267303,3,383.82,307.06,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41
REC-20251215-10789,3528.40,Cash,completed,2025-12-15T14:50:20.396Z,,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,,,,,,,,,,
REC-20251215-10790,3141.28,Card,completed,2025-12-15T15:02:04.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,23fff3753ae81ad1a904efa6,B20266129,1,216.64,173.31,aa1dc71dc32c959e4001e9cf,B20268895,1,500.14,400.11,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,
REC-20251215-10791,1425.44,Card,completed,2025-12-15T08:32:47.396Z,,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,,,,,,
REC-20251215-10792,1871.28,Cash,completed,2025-12-15T09:16:11.396Z,,PLACEHOLDER_CASHIER_ID,3eb562f9a356dd1f95c0b2e5,B20263687,1,242.16,193.73,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,ee0beab30c8bb73e1a629812,B20268641,1,621.38,497.1,199c0805ce11886585b4af5a,B20262768,2,184.63,147.7
REC-20251215-10793,1173.70,Online,completed,2025-12-15T09:40:41.396Z,,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,,,,,,,,,,,,,,,,,,,,
REC-20251215-10794,493.03,Card,completed,2025-12-15T07:03:11.396Z,69f6f37778e1596ba7c95e16,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,,,,,,,,,,,,,,,,,,,,
REC-20251215-10795,1569.78,Cash,completed,2025-12-15T13:58:18.396Z,,PLACEHOLDER_CASHIER_ID,b5decbaca4947386a855bb24,B20267049,2,198.04,158.43,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,,,,,,,,,,,,,,,
REC-20251215-10796,3790.16,Card,completed,2025-12-15T07:14:35.396Z,69f6f37778e1596ba7c95e16,PLACEHOLDER_CASHIER_ID,23fff3753ae81ad1a904efa6,B20266129,3,216.64,173.31,3fdbbe053491e0287ba3453d,B20267019,2,548.65,438.92,971ee2fe9dde8e7b4668ebf1,B20269590,3,252.1,201.68,23fff3753ae81ad1a904efa6,B20266129,3,216.64,173.31,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69
REC-20251215-10797,1582.91,Cash,completed,2025-12-15T04:04:03.396Z,69f6f37778e1596ba7c95e02,PLACEHOLDER_CASHIER_ID,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,,,,,
REC-20251215-10798,1817.61,Online,completed,2025-12-15T07:09:46.396Z,69f6f37778e1596ba7c95e05,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,,,,,,,,,,,,,,,
REC-20251215-10799,3251.73,Cash,completed,2025-12-15T11:30:04.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,,,,,
REC-20251215-10800,3059.17,Online,completed,2025-12-15T11:30:36.396Z,,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92
REC-20251215-10801,3540.90,Cash,completed,2025-12-15T03:45:39.396Z,69f6f37778e1596ba7c95e1d,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,96e13ea6b828636e6578fcc5,B20262488,3,602.8,482.24,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01
REC-20251215-10802,3973.95,Cash,completed,2025-12-15T05:27:12.396Z,69f6f37778e1596ba7c95e2e,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,9597f195fe9470313e8f380c,B20267181,3,99.55,79.64,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,,,,,,
REC-20251215-10803,703.15,Card,completed,2025-12-15T08:35:36.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,
REC-20251215-10804,3979.75,Online,completed,2025-12-15T12:24:30.396Z,69f6f37778e1596ba7c95e00,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,40195178dfb430c5b44a7e6a,B20265805,2,377.6,302.08,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,aa1dc71dc32c959e4001e9cf,B20268895,1,500.14,400.11
REC-20251215-10805,1225.10,Cash,completed,2025-12-15T06:21:13.396Z,69f6f37778e1596ba7c95e25,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,,,,,,,,,,,,,,,,,,,,
REC-20251215-10806,1233.45,Cash,completed,2025-12-15T06:36:21.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,,,,,,,,,,
REC-20251215-10807,1773.86,Online,completed,2025-12-15T05:08:57.396Z,,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,,,,,,,,,,,,,,,
REC-20251215-10808,1704.35,Card,completed,2025-12-15T11:09:28.396Z,69f6f37778e1596ba7c95e14,PLACEHOLDER_CASHIER_ID,96e13ea6b828636e6578fcc5,B20262488,1,602.8,482.24,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,23fff3753ae81ad1a904efa6,B20266129,1,216.64,173.31,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,,,,,
REC-20251215-10809,2909.98,Card,completed,2025-12-15T03:26:05.396Z,,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,96e13ea6b828636e6578fcc5,B20262488,1,602.8,482.24,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42
REC-20251215-10810,4808.88,Online,completed,2025-12-15T14:28:15.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,ce391e69d2542d345996de91,B20261947,1,586.85,469.48
REC-20251215-10811,2873.54,Online,completed,2025-12-15T04:08:29.396Z,69f6f37778e1596ba7c95e2a,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,,,,,
REC-20251215-10812,1931.46,Card,completed,2025-12-15T13:45:21.396Z,69f6f37778e1596ba7c95e00,PLACEHOLDER_CASHIER_ID,aaca8fc703b594654250c947,B20263854,1,548.42,438.74,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,,,,,
REC-20251215-10813,1158.82,Cash,completed,2025-12-15T08:43:32.396Z,69f6f37778e1596ba7c95e0c,PLACEHOLDER_CASHIER_ID,199c0805ce11886585b4af5a,B20262768,2,184.63,147.7,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,,,,,,,,,,
REC-20251215-10814,880.64,Cash,completed,2025-12-15T11:43:06.396Z,69f6f37778e1596ba7c95e30,PLACEHOLDER_CASHIER_ID,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,7c073bfaf5706bbb95e4d430,B20264661,3,207.47,165.98,,,,,,,,,,,,,,,
REC-20251215-10815,439.38,Online,completed,2025-12-15T02:44:52.396Z,69f6f37778e1596ba7c95e1b,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,,,,,,,,,,,
REC-20251215-10816,1043.55,Online,completed,2025-12-15T06:02:06.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,23fff3753ae81ad1a904efa6,B20266129,3,216.64,173.31,,,,,,,,,,,,,,,
REC-20251215-10817,1733.39,Card,completed,2025-12-15T05:55:51.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,446e6b817445b26abca1a1b6,B20266835,3,366.42,293.14,,,,,,,,,,
REC-20251215-10818,727.05,Cash,completed,2025-12-15T05:19:10.396Z,69f6f37778e1596ba7c95e10,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,,,,,,,,,,
REC-20251215-10819,1288.80,Cash,completed,2025-12-15T11:50:53.396Z,69f6f37778e1596ba7c95e2e,PLACEHOLDER_CASHIER_ID,efeda5ca57ac1a5cf13ae40e,B20261477,3,429.6,343.68,,,,,,,,,,,,,,,,,,,,
REC-20251215-10820,2671.19,Online,completed,2025-12-15T13:27:19.396Z,69f6f37778e1596ba7c95e1d,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,40195178dfb430c5b44a7e6a,B20265805,2,377.6,302.08,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,199c0805ce11886585b4af5a,B20262768,1,184.63,147.7,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9
REC-20251215-10821,5084.74,Cash,completed,2025-12-15T10:57:55.396Z,69f6f37778e1596ba7c95e30,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42
REC-20251215-10822,986.06,Cash,completed,2025-12-15T08:40:58.396Z,69f6f37778e1596ba7c95e1c,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,,,,,,,,,,,,,,,,,,,,
REC-20251215-10823,3411.34,Cash,completed,2025-12-15T07:46:54.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,3bdb46aea63e0ab2cb8ac91d,B20265200,1,251.1,200.88,40195178dfb430c5b44a7e6a,B20265805,3,377.6,302.08,,,,,
REC-20251215-10824,1356.35,Card,completed,2025-12-15T07:31:21.396Z,69f6f37778e1596ba7c95e26,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,,,,,,,,,,,,,,,
REC-20251215-10825,701.76,Online,completed,2025-12-15T05:31:50.396Z,,PLACEHOLDER_CASHIER_ID,85228637ddf9200979819e3c,B20268554,1,241.1,192.88,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,,,,,,,,,,,,,,,
